Airline,Source,Destination,Duration,Total stops,Price,Date
"Iberia Express, Iberia",TFN,DUB,420,1,236,2023-12-31
Iberia,TFN,DUB,420,1,240,2023-12-31
Vueling,TFN,DUB,420,1,306,2023-12-31
British Airways,TFN,DUB,495,1,217,2023-12-31
"Vueling, Aer Lingus",TFN,DUB,465,1,207,2023-12-31
"Air Europa, Iberia Express",TFN,DUB,505,1,188,2023-12-31
"Air Europa, Aer Lingus",TFN,DUB,900,1,146,2024-01-01
"Binter Canarias, Aer Lingus",TFN,DUB,570,1,171,2024-01-01
"Air Europa, Aer Lingus",TFN,DUB,765,1,167,2024-01-01
"Binter Canarias, Aer Lingus",TFN,DUB,500,1,326,2024-01-01
"Binter Canarias, Aer Lingus",TFN,DUB,750,1,171,2024-01-01
"Canaryfly, Aer Lingus",TFN,DUB,765,1,172,2024-01-01
"Binter Canarias, Aer Lingus",TFN,DUB,870,1,171,2024-01-01
"Vueling, Aer Lingus",TFN,DUB,515,1,347,2024-01-01
"Canaryfly, Aer Lingus",TFN,DUB,900,1,172,2024-01-01
"Binter Canarias, Aer Lingus",TFN,DUB,990,1,171,2024-01-01
"Canaryfly, Aer Lingus",TFN,DUB,635,1,320,2024-01-01
"Air Europa, Aer Lingus",TFN,DUB,635,1,327,2024-01-01
Multiple Airlines,TFN,DUB,585,2,328,2024-01-01
"Air Europa, Lufthansa",TFN,DUB,725,2,284,2024-01-01
"Binter Canarias, Lufthansa",TFN,DUB,710,2,288,2024-01-01
"Binter Canarias, Aer Lingus",TFN,DUB,390,1,237,2024-01-02
"Air Europa, Aer Lingus",TFN,DUB,765,1,229,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,450,1,231,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,510,1,231,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,570,1,231,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,440,1,410,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,500,1,327,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,750,1,231,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,810,1,231,2024-01-02
"Canaryfly, Aer Lingus",TFN,DUB,765,1,237,2024-01-02
"Binter Canarias, Aer Lingus",TFN,DUB,870,1,231,2024-01-02
"Air Europa, Aer Lingus",TFN,DUB,510,1,429,2024-01-02
"Canaryfly, Aer Lingus",TFN,DUB,510,1,433,2024-01-02
"Air Europa, Aer Lingus",TFN,DUB,635,1,327,2024-01-02
"Canaryfly, Aer Lingus",TFN,DUB,635,1,329,2024-01-02
Iberia,TFN,DUB,860,1,164,2024-01-03
Iberia,TFN,DUB,920,1,164,2024-01-03
British Airways,TFN,DUB,860,1,174,2024-01-03
British Airways,TFN,DUB,920,1,174,2024-01-03
Vueling,TFN,DUB,420,1,485,2024-01-03
"Iberia Express, Vueling",TFN,DUB,420,1,426,2024-01-03
"Iberia, Vueling",TFN,DUB,420,1,433,2024-01-03
Iberia,TFN,DUB,420,1,448,2024-01-03
Vueling,TFN,DUB,495,1,453,2024-01-03
Iberia,TFN,DUB,495,1,424,2024-01-03
Iberia,TFN,DUB,425,1,650,2024-01-03
"Vueling, Aer Lingus",TFN,DUB,675,2,304,2024-01-03
Vueling,TFN,DUB,805,1,369,2024-01-03
"Vueling, Aer Lingus",TFN,DUB,665,1,380,2024-01-03
"Vueling, Aer Lingus",TFN,DUB,655,2,349,2024-01-03
Iberia,TFN,DUB,420,1,156,2024-01-04
British Airways,TFN,DUB,420,1,174,2024-01-04
Iberia,TFN,DUB,495,1,156,2024-01-04
British Airways,TFN,DUB,495,1,174,2024-01-04
Iberia,TFN,DUB,425,1,232,2024-01-04
"Binter Canarias, Aer Lingus",TFN,DUB,390,1,240,2024-01-04
Iberia,TFN,DUB,680,1,156,2024-01-04
"Binter Canarias, Aer Lingus",TFN,DUB,450,1,231,2024-01-04
Iberia,TFN,DUB,400,1,295,2024-01-04
British Airways,TFN,DUB,680,1,174,2024-01-04
"Binter Canarias, Aer Lingus",TFN,DUB,510,1,231,2024-01-04
Iberia,TFN,DUB,580,1,232,2024-01-04
"Binter Canarias, Aer Lingus",TFN,DUB,570,1,231,2024-01-04
Iberia,TFN,DUB,650,1,232,2024-01-04
Iberia,TFN,DUB,725,1,232,2024-01-04
Iberia,TFN,DUB,415,1,196,2024-01-05
British Airways,TFN,DUB,415,1,217,2024-01-05
Iberia,TFN,DUB,520,1,196,2024-01-05
Iberia,TFN,DUB,425,1,232,2024-01-05
British Airways,TFN,DUB,520,1,217,2024-01-05
Iberia,TFN,DUB,400,1,358,2024-01-05
Vueling,TFN,DUB,465,1,325,2024-01-05
Iberia,TFN,DUB,750,1,232,2024-01-05
Iberia,TFN,DUB,680,1,259,2024-01-05
Vueling,TFN,DUB,415,1,485,2024-01-05
British Airways,TFN,DUB,680,1,281,2024-01-05
Iberia,TFN,DUB,645,1,295,2024-01-05
Vueling,TFN,DUB,520,1,525,2024-01-05
Iberia,TFN,DUB,465,1,614,2024-01-05
"Iberia, British Airways",TFN,DUB,670,2,330,2024-01-05
"Iberia Express, Iberia",TFN,DUB,735,1,309,2024-01-06
Multiple Airlines,TFN,DUB,1530,3,206,2024-01-06
"Iberia Express, Iberia",TFN,DUB,810,1,309,2024-01-06
Iberia Express,TFN,DUB,420,1,436,2024-01-06
"Vueling, Iberia Express",TFN,DUB,650,2,350,2024-01-06
Iberia Express,TFN,DUB,495,1,422,2024-01-06
Vueling,TFN,DUB,420,1,494,2024-01-06
"Binter Canarias, Aer Lingus",TFN,DUB,430,1,510,2024-01-06
Vueling,TFN,DUB,495,1,494,2024-01-06
Iberia Express,TFN,DUB,680,1,394,2024-01-06
"Binter Canarias, Aer Lingus",TFN,DUB,490,1,510,2024-01-06
"Binter Canarias, Aer Lingus",TFN,DUB,425,1,618,2024-01-06
"Vueling, Iberia Express",TFN,DUB,680,1,411,2024-01-06
Iberia,TFN,DUB,400,1,776,2024-01-06
"Vueling, Iberia Express",TFN,DUB,575,2,419,2024-01-06
Iberia,TFN,DUB,420,1,776,2024-01-06
Vueling,DUB,IBZ,395,1,68,2023-12-13
Vueling,DUB,IBZ,540,1,102,2023-12-13
"Aer Lingus, Vueling",DUB,IBZ,340,1,237,2023-12-13
Vueling,DUB,IBZ,730,1,95,2023-12-13
"Aer Lingus, Vueling",DUB,IBZ,400,1,223,2023-12-13
Iberia,DUB,IBZ,395,1,301,2023-12-13
"Vueling, Iberia",DUB,IBZ,410,2,188,2023-12-13
"Aer Lingus, Vueling",DUB,IBZ,445,2,200,2023-12-13
Multiple Airlines,DUB,IBZ,445,2,205,2023-12-13
Iberia,DUB,IBZ,540,1,320,2023-12-13
"Vueling, Air Europa",DUB,IBZ,495,2,178,2023-12-13
"Vueling, Air Europa",DUB,IBZ,645,2,143,2023-12-13
"Vueling, Swiftair",DUB,IBZ,495,2,183,2023-12-13
"Vueling, Air Europa",DUB,IBZ,495,2,183,2023-12-13
"Vueling, Air Europa",DUB,IBZ,495,2,186,2023-12-13
Vueling,DUB,IBZ,370,1,89,2023-12-14
Vueling,DUB,IBZ,1390,1,74,2023-12-14
Vueling,DUB,IBZ,515,1,107,2023-12-14
"Aer Lingus, Vueling",DUB,IBZ,340,1,190,2023-12-14
"Aer Lingus, Vueling",DUB,IBZ,305,1,221,2023-12-14
Vueling,DUB,IBZ,705,1,107,2023-12-14
"Aer Lingus, Vueling",DUB,IBZ,400,1,190,2023-12-14
Iberia,DUB,IBZ,300,1,370,2023-12-14
"Vueling, Air Europa",DUB,IBZ,470,2,144,2023-12-14
Iberia,DUB,IBZ,370,1,309,2023-12-14
"Iberia, Iberia Express",DUB,IBZ,300,1,403,2023-12-14
British Airways,DUB,IBZ,300,1,488,2023-12-14
British Airways,DUB,IBZ,370,1,430,2023-12-14
"Aer Lingus, Vueling",DUB,IBZ,545,1,197,2023-12-14
"Transavia France, Vueling",DUB,IBZ,1025,1,141,2023-12-14
Vueling,DUB,IBZ,380,1,132,2023-12-15
Iberia,DUB,IBZ,750,1,113,2023-12-15
"Aer Lingus, Vueling",DUB,IBZ,390,1,178,2023-12-15
Iberia,DUB,IBZ,380,1,343,2023-12-15
"Aer Lingus, Vueling",DUB,IBZ,520,1,190,2023-12-15
Iberia,DUB,IBZ,1505,1,146,2023-12-15
Iberia,DUB,IBZ,1005,1,176,2023-12-15
"Aer Lingus, Vueling",DUB,IBZ,690,1,211,2023-12-15
Iberia,DUB,IBZ,515,1,479,2023-12-15
British Airways,DUB,IBZ,755,1,315,2023-12-15
"Aer Lingus, Vueling",DUB,IBZ,880,1,211,2023-12-15
British Airways,DUB,IBZ,740,1,327,2023-12-15
British Airways,DUB,IBZ,735,1,330,2023-12-15
British Airways,DUB,IBZ,795,1,330,2023-12-15
"Aer Lingus, Vueling",DUB,IBZ,655,2,234,2023-12-15
Vueling,DUB,IBZ,435,1,129,2023-12-16
"Aer Lingus, Vueling",DUB,IBZ,365,1,176,2023-12-16
"Aer Lingus, Vueling",DUB,IBZ,470,1,190,2023-12-16
Iberia,DUB,IBZ,435,1,406,2023-12-16
Iberia,DUB,IBZ,520,1,350,2023-12-16
"Aer Lingus, Vueling",DUB,IBZ,690,1,196,2023-12-16
"Aer Lingus, Transavia",DUB,IBZ,875,1,176,2023-12-16
"Aer Lingus, Vueling",DUB,IBZ,880,1,196,2023-12-16
"Transavia France, Vueling",DUB,IBZ,610,2,204,2023-12-16
"Aer Lingus, Vueling",DUB,IBZ,690,2,196,2023-12-16
Iberia,DUB,IBZ,1000,1,252,2023-12-16
KLM,DUB,IBZ,850,1,324,2023-12-16
Iberia,DUB,IBZ,1260,1,252,2023-12-16
"Aer Lingus, Vueling",DUB,IBZ,470,2,361,2023-12-16
"Transavia France, Vueling",DUB,IBZ,800,2,193,2023-12-16
Vueling,DUB,IBZ,815,1,83,2023-12-17
"Aer Lingus, Vueling",DUB,IBZ,295,1,213,2023-12-17
"Aer Lingus, Vueling",DUB,IBZ,395,1,250,2023-12-17
Iberia,DUB,IBZ,1005,1,131,2023-12-17
"Aer Lingus, Vueling",DUB,IBZ,325,1,475,2023-12-17
Multiple Airlines,DUB,IBZ,405,2,292,2023-12-17
"Transavia France, Air Europa",DUB,IBZ,415,2,309,2023-12-17
"Aer Lingus, Vueling",DUB,IBZ,510,1,357,2023-12-17
Vueling,DUB,IBZ,1030,1,148,2023-12-17
"Vueling, Iberia",DUB,IBZ,960,2,136,2023-12-17
Iberia,DUB,IBZ,815,1,325,2023-12-17
Multiple Airlines,DUB,IBZ,625,2,259,2023-12-17
Iberia Express,DUB,IBZ,1005,1,180,2023-12-17
"KLM, Vueling",DUB,IBZ,475,2,358,2023-12-17
"Iberia Express, Iberia",DUB,IBZ,1005,1,182,2023-12-17
Vueling,DUB,IBZ,420,1,113,2023-12-18
Vueling,DUB,IBZ,1370,1,93,2023-12-18
"Aer Lingus, Vueling",DUB,IBZ,340,1,199,2023-12-18
Vueling,DUB,IBZ,550,1,113,2023-12-18
Iberia,DUB,IBZ,750,1,100,2023-12-18
British Airways,DUB,IBZ,270,1,354,2023-12-18
Vueling,DUB,IBZ,740,1,113,2023-12-18
"Aer Lingus, Vueling",DUB,IBZ,400,1,166,2023-12-18
Iberia,DUB,IBZ,1005,1,107,2023-12-18
Iberia,DUB,IBZ,420,1,346,2023-12-18
"Aer Lingus, Vueling",DUB,IBZ,560,1,153,2023-12-18
British Airways,DUB,IBZ,750,1,148,2023-12-18
Multiple Airlines,DUB,IBZ,465,2,165,2023-12-18
Multiple Airlines,DUB,IBZ,455,2,178,2023-12-18
"Vueling, Transavia France",DUB,IBZ,460,2,177,2023-12-18
"Aer Lingus, Eurowings",DUB,IBZ,565,1,259,2023-12-18
Vueling,DUB,IBZ,430,1,118,2023-12-19
Vueling,DUB,IBZ,1115,1,85,2023-12-19
Iberia,DUB,IBZ,520,1,123,2023-12-19
"Aer Lingus, Vueling",DUB,IBZ,340,1,184,2023-12-19
Vueling,DUB,IBZ,300,1,293,2023-12-19
"Aer Lingus, Vueling",DUB,IBZ,400,1,184,2023-12-19
Iberia Express,DUB,IBZ,300,1,243,2023-12-19
"Aer Lingus, Vueling",DUB,IBZ,305,1,277,2023-12-19
Iberia,DUB,IBZ,300,1,341,2023-12-19
Iberia,DUB,IBZ,915,1,171,2023-12-19
British Airways,DUB,IBZ,300,1,432,2023-12-19
"Aer Lingus, Vueling",DUB,IBZ,550,1,203,2023-12-19
Multiple Airlines,DUB,IBZ,1005,2,121,2023-12-19
"Aer Lingus, Vueling",DUB,IBZ,385,2,230,2023-12-19
"Air France, Vueling",DUB,IBZ,425,1,283,2023-12-19
Vueling,DUB,IBZ,395,1,95,2023-12-20
Vueling,DUB,IBZ,730,1,89,2023-12-20
SWISS,DUB,IBZ,365,1,182,2023-12-20
Vueling,DUB,IBZ,540,1,98,2023-12-20
Iberia,DUB,IBZ,520,1,135,2023-12-20
"Aer Lingus, Vueling",DUB,IBZ,305,1,234,2023-12-20
"Aer Lingus, Vueling",DUB,IBZ,340,1,260,2023-12-20
Iberia,DUB,IBZ,395,1,314,2023-12-20
"Aer Lingus, Vueling",DUB,IBZ,605,2,105,2023-12-20
"Aer Lingus, Vueling",DUB,IBZ,400,1,253,2023-12-20
Multiple Airlines,DUB,IBZ,465,2,143,2023-12-20
SWISS,DUB,IBZ,655,1,216,2023-12-20
Vueling,DUB,IBZ,470,2,164,2023-12-20
"Aer Lingus, Vueling",DUB,IBZ,465,2,170,2023-12-20
"Vueling, Transavia France",DUB,IBZ,470,2,171,2023-12-20
Iberia,DUB,IBZ,520,1,128,2023-12-21
Vueling,DUB,IBZ,370,1,211,2023-12-21
Vueling,DUB,IBZ,515,1,197,2023-12-21
Vueling,DUB,IBZ,300,1,479,2023-12-21
Iberia,DUB,IBZ,300,1,497,2023-12-21
Vueling,DUB,IBZ,705,1,175,2023-12-21
Iberia,DUB,IBZ,370,1,520,2023-12-21
Iberia,DUB,IBZ,515,1,506,2023-12-21
Iberia,DUB,IBZ,540,1,497,2023-12-21
Iberia,DUB,IBZ,705,1,468,2023-12-21
"British Airways, Iberia",DUB,IBZ,565,2,419,2023-12-21
Iberia,DUB,IBZ,760,1,479,2023-12-21
"British Airways, Iberia",DUB,IBZ,575,2,458,2023-12-21
"British Airways, Iberia",DUB,IBZ,505,2,512,2023-12-21
"British Airways, Iberia",DUB,IBZ,505,2,530,2023-12-21
KLM,DUB,IBZ,840,1,269,2023-12-22
Vueling,DUB,IBZ,380,1,292,2023-12-22
KLM,DUB,IBZ,840,1,269,2023-12-22
"Aer Lingus, Vueling",DUB,IBZ,390,1,393,2023-12-22
"Aer Lingus, Air Europa",DUB,IBZ,345,1,539,2023-12-22
Iberia,DUB,IBZ,380,1,641,2023-12-22
"Aer Lingus, Transavia",DUB,IBZ,860,1,282,2023-12-22
KLM,DUB,IBZ,415,1,672,2023-12-22
"KLM, Transavia",DUB,IBZ,415,1,558,2023-12-22
Iberia,DUB,IBZ,515,1,537,2023-12-22
"Aer Lingus, Vueling",DUB,IBZ,520,1,451,2023-12-22
"Aer Lingus, Vueling",DUB,IBZ,655,2,338,2023-12-22
"Aer Lingus, Transavia",DUB,IBZ,620,1,416,2023-12-22
"Aer Lingus, Vueling",DUB,IBZ,470,2,432,2023-12-22
"Aer Lingus, Vueling",DUB,IBZ,545,2,407,2023-12-22
"Aer Lingus, Vueling",DUB,IBZ,590,2,388,2023-12-22
KLM,DUB,IBZ,850,1,226,2023-12-23
Vueling,DUB,IBZ,435,1,232,2023-12-23
Vueling,DUB,IBZ,950,1,189,2023-12-23
KLM,DUB,IBZ,850,1,218,2023-12-23
"Aer Lingus, Vueling",DUB,IBZ,305,1,539,2023-12-23
"Aer Lingus, Vueling",DUB,IBZ,365,1,462,2023-12-23
Iberia,DUB,IBZ,520,1,440,2023-12-23
KLM,DUB,IBZ,1090,1,226,2023-12-23
"Vueling, Iberia",DUB,IBZ,410,2,333,2023-12-23
"Aer Lingus, Air Europa",DUB,IBZ,345,1,586,2023-12-23
Iberia,DUB,IBZ,520,1,500,2023-12-23
Iberia,DUB,IBZ,435,1,586,2023-12-23
"Aer Lingus, Vueling",DUB,IBZ,470,1,473,2023-12-23
British Airways,DUB,IBZ,520,1,545,2023-12-23
"Aer Lingus, Vueling",DUB,IBZ,670,2,309,2023-12-23
Vueling,DUB,IBZ,985,2,255,2023-12-23
"Aer Lingus, Vueling",DUB,IBZ,290,1,413,2023-12-24
"Transavia France, Vueling",DUB,IBZ,1240,1,147,2023-12-24
"Aer Lingus, Eurowings",DUB,IBZ,410,1,341,2023-12-24
"Aer Lingus, Iberia Express",DUB,IBZ,505,2,230,2023-12-24
"Aer Lingus, Vueling",DUB,IBZ,395,1,364,2023-12-24
Iberia,DUB,IBZ,895,1,217,2023-12-24
Vueling,DUB,IBZ,410,2,294,2023-12-24
"Aer Lingus, Vueling",DUB,IBZ,625,2,212,2023-12-24
"Aer Lingus, Vueling",DUB,IBZ,595,2,227,2023-12-24
Multiple Airlines,DUB,IBZ,545,2,246,2023-12-24
British Airways,DUB,IBZ,505,1,415,2023-12-24
"Transavia France, Vueling",DUB,IBZ,520,2,263,2023-12-24
"British Airways, Iberia",DUB,IBZ,505,1,432,2023-12-24
"Aer Lingus, Vueling",DUB,IBZ,510,1,370,2023-12-24
"KLM, Vueling",DUB,IBZ,530,2,270,2023-12-24
"Aer Lingus, Iberia",DUB,IBZ,505,1,381,2023-12-24
Aer Lingus,DUB,MAD,155,0,157,2023-12-13
Aer Lingus,DUB,MAD,155,0,157,2023-12-13
"Vueling, Air Europa",DUB,MAD,675,1,82,2023-12-13
Vueling,DUB,MAD,155,0,167,2023-12-13
Iberia Express,DUB,MAD,155,0,168,2023-12-13
Iberia,DUB,MAD,155,0,179,2023-12-13
"Vueling, Iberia",DUB,MAD,315,1,113,2023-12-13
Vueling,DUB,MAD,675,1,88,2023-12-13
Vueling,DUB,MAD,430,1,126,2023-12-13
KLM,DUB,MAD,310,1,276,2023-12-13
KLM,DUB,MAD,305,1,326,2023-12-13
"Aer Lingus, Air Europa",DUB,MAD,320,1,221,2023-12-13
"Vueling, Air Europa",DUB,MAD,380,1,184,2023-12-13
KLM,DUB,MAD,375,1,253,2023-12-13
"Vueling, Iberia",DUB,MAD,385,1,196,2023-12-13
KLM,DUB,MAD,320,1,396,2023-12-13
KLM,DUB,MAD,310,1,272,2023-12-14
"Vueling, Air Europa",DUB,MAD,650,1,88,2023-12-14
Aer Lingus,DUB,MAD,170,0,244,2023-12-14
Iberia,DUB,MAD,170,0,246,2023-12-14
Aer Lingus,DUB,MAD,155,0,268,2023-12-14
"Vueling, Iberia",DUB,MAD,320,1,148,2023-12-14
Vueling,DUB,MAD,405,1,119,2023-12-14
Iberia Express,DUB,MAD,155,0,276,2023-12-14
Vueling,DUB,MAD,155,0,277,2023-12-14
Iberia,DUB,MAD,155,0,281,2023-12-14
Iberia,DUB,MAD,155,0,281,2023-12-14
Vueling,DUB,MAD,650,1,92,2023-12-14
British Airways,DUB,MAD,170,0,290,2023-12-14
Aer Lingus,DUB,MAD,155,0,301,2023-12-14
Iberia,DUB,MAD,155,0,308,2023-12-14
British Airways,DUB,MAD,155,0,326,2023-12-14
British Airways,DUB,MAD,155,0,326,2023-12-14
Vueling,DUB,MAD,615,1,101,2023-12-14
Iberia Express,DUB,MAD,155,0,377,2023-12-14
"Vueling, Iberia",DUB,MAD,425,1,153,2023-12-14
Vueling,DUB,MAD,155,0,405,2023-12-14
Aer Lingus,DUB,MAD,155,0,459,2023-12-14
British Airways,DUB,MAD,155,0,476,2023-12-14
"Aer Lingus, Iberia",DUB,MAD,345,1,191,2023-12-14
"Aer Lingus, Iberia",DUB,MAD,390,1,182,2023-12-14
"Aer Lingus, Iberia",DUB,MAD,400,1,177,2023-12-14
"Aer Lingus, Air Europa",DUB,MAD,320,1,214,2023-12-14
KLM,DUB,MAD,310,1,252,2023-12-14
"Vueling, Iberia",DUB,MAD,510,1,153,2023-12-14
"Aer Lingus, Iberia Express",DUB,MAD,390,1,191,2023-12-14
"Aer Lingus, Iberia",DUB,MAD,390,1,198,2023-12-14
Aer Lingus,DUB,MAD,155,0,157,2023-12-15
Iberia,DUB,MAD,155,0,98,2023-12-15
Iberia,DUB,MAD,155,0,148,2023-12-15
Aer Lingus,DUB,MAD,155,0,157,2023-12-15
Vueling,DUB,MAD,155,0,167,2023-12-15
Iberia Express,DUB,MAD,155,0,172,2023-12-15
British Airways,DUB,MAD,155,0,216,2023-12-15
Vueling,DUB,MAD,325,1,106,2023-12-15
Aer Lingus,DUB,MAD,155,0,355,2023-12-15
British Airways,DUB,MAD,155,0,413,2023-12-15
Aer Lingus,DUB,MAD,170,0,417,2023-12-15
Iberia,DUB,MAD,170,0,428,2023-12-15
British Airways,DUB,MAD,170,0,476,2023-12-15
"Aer Lingus, Air Europa",DUB,MAD,370,1,150,2023-12-15
"Vueling, Iberia",DUB,MAD,355,1,155,2023-12-15
"Vueling, Air Europa",DUB,MAD,325,1,171,2023-12-15
Aer Lingus,DUB,MAD,155,0,117,2023-12-16
Iberia Express,DUB,MAD,155,0,108,2023-12-16
"Aer Lingus, Iberia Express",DUB,MAD,620,1,104,2023-12-16
Iberia Express,DUB,MAD,155,0,111,2023-12-16
Iberia,DUB,MAD,155,0,116,2023-12-16
Iberia,DUB,MAD,155,0,116,2023-12-16
Aer Lingus,DUB,MAD,155,0,117,2023-12-16
Aer Lingus,DUB,MAD,155,0,117,2023-12-16
Vueling,DUB,MAD,155,0,128,2023-12-16
Vueling,DUB,MAD,155,0,128,2023-12-16
British Airways,DUB,MAD,155,0,173,2023-12-16
British Airways,DUB,MAD,155,0,173,2023-12-16
Aer Lingus,DUB,MAD,170,0,453,2023-12-16
Iberia,DUB,MAD,170,0,501,2023-12-16
Vueling,DUB,MAD,380,1,130,2023-12-16
British Airways,DUB,MAD,170,0,548,2023-12-16
"Transavia France, Iberia",DUB,MAD,310,1,165,2023-12-16
Aer Lingus,DUB,MAD,155,0,157,2023-12-17
Iberia Express,DUB,MAD,155,0,127,2023-12-17
"Vueling, Renfe",DUB,MAD,703,1,120,2023-12-17
Vueling,DUB,MAD,155,0,128,2023-12-17
Iberia,DUB,MAD,155,0,133,2023-12-17
Aer Lingus,DUB,MAD,155,0,157,2023-12-17
British Airways,DUB,MAD,155,0,173,2023-12-17
Aer Lingus,DUB,MAD,155,0,422,2023-12-17
Air France,DUB,MAD,315,1,167,2023-12-17
"Aer Lingus, Iberia",DUB,MAD,390,1,135,2023-12-17
"Aer Lingus, Air Europa",DUB,MAD,320,1,154,2023-12-17
"Aer Lingus, Vueling",DUB,MAD,390,1,144,2023-12-17
Air France,DUB,MAD,330,1,255,2023-12-17
"Aer Lingus, Air Europa",DUB,MAD,355,1,164,2023-12-17
KLM,DUB,MAD,375,1,218,2023-12-17
"Aer Lingus, Air Europa",DUB,MAD,370,1,167,2023-12-17
KLM,DUB,MAD,305,1,328,2023-12-17
KLM,DUB,MAD,305,1,166,2023-12-18
Iberia,DUB,MAD,155,0,148,2023-12-18
"Aer Lingus, Air Europa",DUB,MAD,590,1,108,2023-12-18
Aer Lingus,DUB,MAD,155,0,201,2023-12-18
Iberia Express,DUB,MAD,155,0,205,2023-12-18
Vueling,DUB,MAD,155,0,211,2023-12-18
British Airways,DUB,MAD,155,0,252,2023-12-18
Vueling,DUB,MAD,440,1,109,2023-12-18
"Vueling, Iberia",DUB,MAD,325,1,118,2023-12-18
Air France,DUB,MAD,330,1,132,2023-12-18
"Aer Lingus, Air Europa",DUB,MAD,320,1,120,2023-12-18
"Vueling, Renfe",DUB,MAD,425,1,111,2023-12-18
KLM,DUB,MAD,305,1,160,2023-12-18
KLM,DUB,MAD,310,1,160,2023-12-18
Aer Lingus,DUB,MAD,155,0,385,2023-12-18
Iberia,DUB,MAD,155,0,428,2023-12-18
Aer Lingus,DUB,MAD,170,0,453,2023-12-18
Aer Lingus,DUB,MAD,155,0,251,2023-12-19
"Vueling, Air Europa",DUB,MAD,375,1,88,2023-12-19
Iberia Express,DUB,MAD,155,0,181,2023-12-19
Iberia,DUB,MAD,155,0,186,2023-12-19
Vueling,DUB,MAD,155,0,218,2023-12-19
Vueling,DUB,MAD,375,1,117,2023-12-19
Aer Lingus,DUB,MAD,155,0,251,2023-12-19
British Airways,DUB,MAD,155,0,252,2023-12-19
"Vueling, Renfe",DUB,MAD,415,1,100,2023-12-19
KLM,DUB,MAD,305,1,155,2023-12-19
Aer Lingus,DUB,MAD,170,0,385,2023-12-19
Iberia,DUB,MAD,170,0,428,2023-12-19
Aer Lingus,DUB,MAD,155,0,453,2023-12-19
"Aer Lingus, TAP AIR PORTUGAL",DUB,MAD,350,1,156,2023-12-19
KLM,DUB,MAD,320,1,196,2023-12-19
British Airways,DUB,MAD,170,0,476,2023-12-19
KLM,DUB,MAD,305,1,258,2023-12-20
Iberia Express,DUB,MAD,155,0,201,2023-12-20
"Vueling, Renfe",DUB,MAD,415,1,111,2023-12-20
Iberia,DUB,MAD,155,0,209,2023-12-20
British Airways,DUB,MAD,155,0,252,2023-12-20
Vueling,DUB,MAD,315,1,157,2023-12-20
Vueling,DUB,MAD,430,1,124,2023-12-20
"Aer Lingus, Iberia",DUB,MAD,390,1,134,2023-12-20
Iberia Express,DUB,MAD,155,0,307,2023-12-20
"Vueling, Iberia",DUB,MAD,315,1,162,2023-12-20
Iberia,DUB,MAD,155,0,351,2023-12-20
Vueling,DUB,MAD,155,0,353,2023-12-20
Aer Lingus,DUB,MAD,155,0,359,2023-12-20
Aer Lingus,DUB,MAD,155,0,361,2023-12-20
Aer Lingus,DUB,MAD,170,0,385,2023-12-20
British Airways,DUB,MAD,155,0,413,2023-12-20
Aer Lingus,DUB,MAD,155,0,301,2023-12-21
Iberia Express,DUB,MAD,155,0,253,2023-12-21
Multiple Airlines,DUB,MAD,975,2,136,2023-12-21
Iberia,DUB,MAD,155,0,256,2023-12-21
Vueling,DUB,MAD,155,0,281,2023-12-21
Aer Lingus,DUB,MAD,155,0,301,2023-12-21
British Airways,DUB,MAD,155,0,326,2023-12-21
Iberia Express,DUB,MAD,155,0,377,2023-12-21
Iberia,DUB,MAD,155,0,384,2023-12-21
Aer Lingus,DUB,MAD,170,0,383,2023-12-21
Vueling,DUB,MAD,155,0,405,2023-12-21
Aer Lingus,DUB,MAD,155,0,424,2023-12-21
Iberia,DUB,MAD,170,0,424,2023-12-21
Aer Lingus,DUB,MAD,155,0,451,2023-12-21
"CitizenPlane, Renfe",DUB,MAD,450,1,216,2023-12-21
"Vueling, Iberia",DUB,MAD,430,1,218,2023-12-21
British Airways,DUB,MAD,155,0,476,2023-12-21
Aer Lingus,DUB,MAD,155,0,424,2023-12-22
Vueling,DUB,MAD,325,1,258,2023-12-22
Multiple Airlines,DUB,MAD,1010,2,127,2023-12-22
Vueling,DUB,MAD,155,0,405,2023-12-22
Iberia Express,DUB,MAD,155,0,417,2023-12-22
Aer Lingus,DUB,MAD,155,0,417,2023-12-22
Iberia,DUB,MAD,155,0,419,2023-12-22
Aer Lingus,DUB,MAD,155,0,424,2023-12-22
Iberia,DUB,MAD,155,0,438,2023-12-22
Aer Lingus,DUB,MAD,170,0,453,2023-12-22
British Airways,DUB,MAD,155,0,476,2023-12-22
British Airways,DUB,MAD,155,0,476,2023-12-22
"Aer Lingus, Iberia",DUB,MAD,340,1,279,2023-12-22
Iberia,DUB,MAD,170,0,501,2023-12-22
"Vueling, Air Europa",DUB,MAD,325,1,287,2023-12-22
"Aer Lingus, Iberia Express",DUB,MAD,390,1,271,2023-12-22
British Airways,DUB,MAD,170,0,548,2023-12-22
Aer Lingus,DUB,MAD,150,0,226,2023-12-23
