Airline,Source,Destination,Duration,Total stops,Price,Date
Vueling,DUB,IBZ,18h 10m,1 stop,€93,2023-12-17
Iberia,DUB,IBZ,16h 45m,1 stop,€139,2023-12-17
"Aer Lingus, Vueling",DUB,IBZ,8h 30m,1 stop,€221,2023-12-17
Multiple Airlines,DUB,IBZ,6h 45m,2 stops,€217,2023-12-17
"Transavia France, Air Europa",DUB,IBZ,6h 55m,2 stops,€217,2023-12-17
"KLM, Vueling",DUB,IBZ,7h 55m,2 stops,€244,2023-12-17
"Vueling, Iberia",DUB,IBZ,16h 00m,2 stops,€134,2023-12-17
KLM,DUB,IBZ,15h 45m,1 stop,€218,2023-12-17
Multiple Airlines,DUB,IBZ,8h 00m,2 stops,€263,2023-12-17
"Aer Lingus, Vueling",DUB,IBZ,11h 15m,1 stop,€324,2023-12-17
